collection_name,set_name,detector_name,image_i,image_j,num_kpts_i,num_kpts_j,keypoint_threshold,dist_threshold,max_num_matches,num_matches,repeatability,accuracy
webcam,chamonix,lift,20130508_182000_10000.csv,20130604_185000_10000.csv,1451,1415,5000,3,1415,789,0.5575971731448763,0.6717072129249573
webcam,chamonix,lift,20130508_182000_10000.csv,20130604_185000_10000.csv,1451,1415,10000,3,1415,789,0.5575971731448763,0.6717072129249573
webcam,chamonix,lift,20130508_182000_10000.csv,20130607_131500_10000.csv,1451,1338,1000,3,1000,406,0.406,0.5666173994541168
webcam,chamonix,lift,20130508_182000_10000.csv,20130607_131500_10000.csv,1451,1338,5000,3,1338,549,0.4103139013452915,0.5444344878196716
webcam,chamonix,lift,20130508_182000_10000.csv,20130607_131500_10000.csv,1451,1338,10000,3,1338,549,0.4103139013452915,0.5444344878196716
webcam,chamonix,lift,20130508_182000_10000.csv,20130608_034500_10000.csv,1451,1452,1000,3,1000,478,0.478,0.6221726536750793
webcam,chamonix,lift,20130508_182000_10000.csv,20130608_034500_10000.csv,1451,1452,5000,3,1451,647,0.44589937973811167,0.5913269519805908
webcam,chamonix,lift,20130508_182000_10000.csv,20130608_034500_10000.csv,1451,1452,10000,3,1451,647,0.44589937973811167,0.5913269519805908
webcam,chamonix,lift,20130508_182000_10000.csv,20130616_094500_10000.csv,1451,1531,1000,3,1000,340,0.34,0.5261261463165283
webcam,chamonix,lift,20130508_182000_10000.csv,20130616_094500_10000.csv,1451,1531,5000,3,1451,492,0.3390764989662302,0.49071383476257324
webcam,chamonix,lift,20130508_182000_10000.csv,20130616_094500_10000.csv,1451,1531,10000,3,1451,492,0.3390764989662302,0.49071383476257324
webcam,chamonix,lift,20130508_182000_10000.csv,20130621_175000_10000.csv,1451,1528,1000,3,1000,469,0.469,0.6488796770572662
webcam,chamonix,lift,20130508_182000_10000.csv,20130621_175000_10000.csv,1451,1528,5000,3,1451,643,0.44314266023432114,0.6103389263153076
webcam,chamonix,lift,20130508_182000_10000.csv,20130621_175000_10000.csv,1451,1528,10000,3,1451,643,0.44314266023432114,0.6103389263153076
webcam,chamonix,lift,20130508_182000_10000.csv,20130622_161600_10000.csv,1451,1474,1000,3,1000,341,0.341,0.5203496813774109
webcam,chamonix,lift,20130508_182000_10000.csv,20130622_161600_10000.csv,1451,1474,5000,3,1451,483,0.3328738800827016,0.503499299287796
webcam,chamonix,lift,20130508_182000_10000.csv,20130622_161600_10000.csv,1451,1474,10000,3,1451,483,0.3328738800827016,0.503499299287796
