collection_name,set_name,detector_name,image_i,image_j,num_kpts_i,num_kpts_j,keypoint_threshold,dist_threshold,max_num_matches,num_matches,repeatability,accuracy
webcam,chamonix,sift,20130508_182000_10000.csv,20130706_034500_10000.csv,3134,3026,1000,3,1000,298,0.298,0.7061482667922974
webcam,chamonix,sift,20130508_182000_10000.csv,20130706_034500_10000.csv,3134,3026,5000,3,3026,1210,0.3998678122934567,0.6342879831790924
webcam,chamonix,sift,20130508_182000_10000.csv,20130706_034500_10000.csv,3134,3026,10000,3,3026,1210,0.3998678122934567,0.6342879831790924
webcam,chamonix,sift,20130508_182000_10000.csv,20130709_055000_10000.csv,3134,2892,1000,3,1000,255,0.255,0.6476174890995026
webcam,chamonix,sift,20130508_182000_10000.csv,20130709_055000_10000.csv,3134,2892,5000,3,2892,1114,0.3852005532503458,0.5802615284919739
webcam,chamonix,sift,20130508_182000_10000.csv,20130709_055000_10000.csv,3134,2892,10000,3,2892,1114,0.3852005532503458,0.5802615284919739
webcam,chamonix,sift,20130508_182000_10000.csv,20130714_165000_10000.csv,3134,1779,1000,3,1000,274,0.274,0.6797700226306915
webcam,chamonix,sift,20130508_182000_10000.csv,20130714_165000_10000.csv,3134,1779,5000,3,1779,806,0.4530635188308038,0.6300955414772034
webcam,chamonix,sift,20130508_182000_10000.csv,20130714_165000_10000.csv,3134,1779,10000,3,1779,806,0.4530635188308038,0.6300955414772034
webcam,chamonix,sift,20130508_182000_10000.csv,20130720_085000_10000.csv,3134,4719,1000,3,1000,161,0.161,0.5425090789794922
webcam,chamonix,sift,20130508_182000_10000.csv,20130720_085000_10000.csv,3134,4719,5000,3,3134,955,0.30472239948947033,0.4748406410217285
webcam,chamonix,sift,20130508_182000_10000.csv,20130720_085000_10000.csv,3134,4719,10000,3,3134,955,0.30472239948947033,0.4748406410217285
webcam,chamonix,sift,20130508_182000_10000.csv,20130721_062000_10000.csv,3134,2804,1000,3,1000,256,0.256,0.6239533126354218
webcam,chamonix,sift,20130508_182000_10000.csv,20130721_062000_10000.csv,3134,2804,5000,3,2804,1081,0.3855206847360913,0.5609748959541321
webcam,chamonix,sift,20130508_182000_10000.csv,20130721_062000_10000.csv,3134,2804,10000,3,2804,1081,0.3855206847360913,0.5609748959541321
webcam,chamonix,sift,20130508_182000_10000.csv,20130722_124500_10000.csv,3134,2527,1000,3,1000,238,0.238,0.6065886616706848
webcam,chamonix,sift,20130508_182000_10000.csv,20130722_124500_10000.csv,3134,2527,5000,3,2527,987,0.39058171745152354,0.5744752585887909
webcam,chamonix,sift,20130508_182000_10000.csv,20130722_124500_10000.csv,3134,2527,10000,3,2527,987,0.39058171745152354,0.5744752585887909
webcam,chamonix,sift,20130508_182000_10000.csv,20130723_084600_10000.csv,3134,4470,1000,3,1000,173,0.173,0.597531795501709
webcam,chamonix,sift,20130508_182000_10000.csv,20130723_084600_10000.csv,3134,4470,5000,3,3134,947,0.3021697511167837,0.510355681180954
webcam,chamonix,sift,20130508_182000_10000.csv,20130723_084600_10000.csv,3134,4470,10000,3,3134,947,0.3021697511167837,0.510355681180954
webcam,chamonix,sift,20130508_182000_10000.csv,20130723_114500_10000.csv,3134,3127,1000,3,1000,120,0.12,0.5601132214069366
webcam,chamonix,sift,20130508_182000_10000.csv,20130723_114500_10000.csv,3134,3127,5000,3,3127,713,0.22801407099456347,0.5091840326786041
