# height, width, number of rows, number of columns
# 1080, 1920, 10000, 7
# x, y, size, angle, response, octave, class_id
4.890000000000000000e+02,6.460000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.023462638258934021e-01,0.000000000000000000e+00,-1.000000000000000000e+00
9.200000000000000000e+02,5.560000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.000908240675926208e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.910000000000000000e+02,4.250000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.940160065889358521e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.856000000000000000e+03,7.840000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.884231537580490112e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.813000000000000000e+03,7.620000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.633949398994445801e-02,0.000000000000000000e+00,-1.000000000000000000e+00
8.200000000000000000e+02,2.520000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.599678963422775269e-02,0.000000000000000000e+00,-1.000000000000000000e+00
7.860000000000000000e+02,6.230000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.544150531291961670e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.011000000000000000e+03,7.160000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.536623954772949219e-02,0.000000000000000000e+00,-1.000000000000000000e+00
6.910000000000000000e+02,4.190000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.416855126619338989e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.861000000000000000e+03,1.850000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.398683160543441772e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.073000000000000000e+03,4.910000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.305781871080398560e-02,0.000000000000000000e+00,-1.000000000000000000e+00
7.480000000000000000e+02,4.960000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.254751354455947876e-02,0.000000000000000000e+00,-1.000000000000000000e+00
5.130000000000000000e+02,2.670000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.214577823877334595e-02,0.000000000000000000e+00,-1.000000000000000000e+00
7.670000000000000000e+02,6.330000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.179622679948806763e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.845000000000000000e+03,8.650000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.177707135677337646e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.848000000000000000e+03,4.520000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.173204749822616577e-02,0.000000000000000000e+00,-1.000000000000000000e+00
7.760000000000000000e+02,6.520000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.138587862253189087e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.007000000000000000e+03,2.880000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.131107479333877563e-02,0.000000000000000000e+00,-1.000000000000000000e+00
4.000000000000000000e+02,4.850000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,9.073992073535919189e-02,0.000000000000000000e+00,-1.000000000000000000e+00
6.790000000000000000e+02,9.260000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.958981186151504517e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.845000000000000000e+03,1.110000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.939845860004425049e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.851000000000000000e+03,6.190000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.853444457054138184e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.876000000000000000e+03,2.600000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.767091482877731323e-02,0.000000000000000000e+00,-1.000000000000000000e+00
4.300000000000000000e+02,4.780000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.753097057342529297e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.869000000000000000e+03,8.240000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.746174722909927368e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.895000000000000000e+03,8.480000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.662220090627670288e-02,0.000000000000000000e+00,-1.000000000000000000e+00
7.130000000000000000e+02,6.370000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.642014861106872559e-02,0.000000000000000000e+00,-1.000000000000000000e+00
9.210000000000000000e+02,4.920000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.608176559209823608e-02,0.000000000000000000e+00,-1.000000000000000000e+00
7.520000000000000000e+02,6.310000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.560236543416976929e-02,0.000000000000000000e+00,-1.000000000000000000e+00
9.140000000000000000e+02,1.680000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.423361182212829590e-02,0.000000000000000000e+00,-1.000000000000000000e+00
8.500000000000000000e+02,5.850000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.398665487766265869e-02,0.000000000000000000e+00,-1.000000000000000000e+00
9.500000000000000000e+02,5.100000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.370624482631683350e-02,0.000000000000000000e+00,-1.000000000000000000e+00
1.900000000000000000e+01,1.630000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,8.239106088876724243e-02,0.000000000000000000e+00,-1.000000000000000000e+00
